1016	1016	negative	also if youre a streight man and you voluntarily willingly goo and see this film im gonna need you to light a candle say a prayer and ask yourself some questions 
1017	1017	neutral	this is really just a continuation of the first film 
1018	1018	negative	where the problem with that lies not entirely sure 
1019	1019	negative	let me see if i can rustle up some symphony yeah ive got nothing 
1020	1020	negative	i dont know if charlotte started on made me never want to have kids or never want to have rich friends 
1021	1021	postive	miranda miranda was always one of the best characters 
1022	1022	postive	this movie is adorable 
1023	1023	postive	this movie is just too adorable 
1024	1024	postive	there were some really good things about this movie 
1025	1025	postive	the voice acting excellent 
1026	1026	postive	the visuals were great 
1027	1027	postive	this was probably the best 3d movie ive seen in a long time coz it actually used 3d 
1028	1028	postive	toy story had elements of it but this movie played with 3d and um different ways to come at you out of the screen 
1029	1029	postive	so i liked that a lot 
1030	1030	postive	the voice acting in this was incredible 
1031	1031	postive	steve carell voices gru and russell brand actually really impressed me with his old man voice for the doctor 
1032	1032	postive	of i couldnt i couldnt even believe it was russell brand 
1033	1033	postive	i kept i was listening bored 
1034	1034	negative	and there was maybe one time when i thought i actually heard russell brand himself 
1035	1035	postive	but otherwise i thought he was excellent 
1036	1036	postive	as for 3d i say yes 
1037	1037	postive	theres one scene in this movie that makes 3d entirely worth it 
1038	1038	postive	and some people might think that theres a lot of cheap tricks 
1039	1039	postive	but theres a roller coaster scene and if you are um get a little bit motion sick you might not wanna see it in 3d because youll feel like youre on this coaster 
1040	1040	postive	i mean my stomach was almost going work as we went down the big drop 
1041	1041	postive	i thought it was really cool 
1042	1042	postive	that was a great effect 
1043	1043	negative	there was a lot of cheap child humour 
1044	1044	postive	which everyone can relate to 
1045	1045	postive	and i i always think thats hilarious 
1046	1046	postive	but what made this movie really fun was some of the adult humour jabs 
1047	1047	neutral	what can i say im just curious 
1048	1048	negative	dont get me wrong kate hudson is is pretty fine looking but i just think its kind of stupid everyone says has a fat ass 
1049	1049	negative	yes she has a fat ass in terms of white girls but her ass isnt really that fat 
1050	1050	negative	first of all the movie was boring 
1051	1051	negative	i mean the movie really wasnt funny at all 
1052	1052	negative	all the all the funny parts weren funny 
1053	1053	negative	i mean the movie was i guess it was a waste of time 
1054	1054	negative	i wa hey she might like it but even then its not really funny at all 
1055	1055	negative	anne hathaway is really over rated in my opinion 
1056	1056	negative	i mean her acting is like so so and i cant believe she even won a oscar beleive she won an oscar or for best supporting actress or best actress something 
1057	1057	negative	i mean that movie was a waste of time 
1058	1058	negative	its two girls trying too hard 
1059	1059	negative	and it just really wasnt good 
1060	1060	postive	which is where all great relationships should start 
1061	1061	negative	and just its very its very chaotic at the end of this movie 
1062	1062	negative	i literally said out loud what que what is this movie that i am seeing what is this 
1063	1063	negative	i do not understand this movie 
1064	1064	negative	but theres a reason for that theres a reason for why i was confused 
1065	1065	negative	first off the commercial makes the terrible terrible mistake of saying that it is more thought provoking than inception 
1066	1066	negative	thanks a lot commercial 
1067	1067	negative	the entire time i was constantly comparing it to inception 
1068	1068	postive	but i must say those are some pretty big shoes to fill so i thought maybe it has a chance 
1069	1069	postive	i i should give it a shot you know 
1070	1070	negative	i was just waiting for joseph gordon levitt to come out just jump out any time and say its a paradox 
1071	1071	negative	now the only part that i found in the first thirty minutes of the movie was when matt damon first discovers the bureau in the first place 
1072	1072	negative	which kind of just ruins the suspense right there because if got some convenient guy in a fedora to just tell you oh yes we are the adjustment bureau and this is what we do you know its just kind of ruins the suspense 
1073	1073	negative	and now im not im not excited anymore 
1074	1074	neutral	interestingly it turned out to be more of a romantic comedy than it was a thriller 
1075	1075	postive	um you know it had some interesting writing 
1076	1076	postive	you know it was it was funny at times 
1077	1077	postive	matt damon is a you know hes a pretty funny guy 
1078	1078	negative	but just aside from that they really dropped the ball on the parts 
1079	1079	negative	overall overall it had far too many plot holes 
1080	1080	negative	and just not enough depth to be interesting 
1081	1081	postive	i have to say my favorite character in the entire movie is the character thompson 
1082	1082	negative	but hes just the creepiest old guy youll ever see in your life he stands over people when theyre asleep just staring at them 
1083	1083	postive	yes when you hear johnny depp you think uh this movie has to be good 
1084	1084	negative	im not going to lie to you it wasnt good 
1085	1085	negative	it was really boring to me 
1086	1086	negative	chuckling i mean and i dont actually go and im not being biased because i dont really go for the animated type films 
1087	1087	negative	i go for like the more oldies type type films i guess like the older pixar films like toy story and all that stuff 
1088	1088	negative	um but this one was uh i dont know i mean the story was there but sigh i dont know 
1089	1089	negative	laughing you know a movies terrible when a person trying to review it doesnt even know what to say but i dont know this movie was 
1090	1090	postive	uh johnny depp doing the voice was fantastic 
1091	1091	negative	but it was just it was like im not gonna even lie to you guys i fell asleep around the middle of it and woke up like what just happened 
1092	1092	negative	um its one of those movies where most of the funny parts are in the commercial you know seen the commercial so many times that that part isnt even funny anymore and then youre wondering where the hell is the rest of it 
1093	1093	negative	it wasnt there 
1094	1094	negative	it just wasnt it di did not work for me 
1095	1095	postive	the voice acting was phenomenal 
1096	1096	negative	but the the actual story line was just terrible 
1097	1097	negative	it was so bad i just did not enjoy it 
1098	1098	postive	uh i will i will actually say this right now it was a good waste of like 12 
1099	1099	negative	im not even kidding i went with a bunch of friends and a movies supposed to be ten times better when youre with a bunch of friends 
1100	1100	negative	and uh my friend next to me fell asleep 
1101	1101	negative	and the two others were just bored 
1102	1102	negative	um yeah so we were out for most of it we were talking about i was texting i just like i had absolutely the film had no draw to me 
1103	1103	postive	the beginning started off great with a couple good jokes 
1104	1104	postive	and really funny uh animation stuff it was great really funny 
1105	1105	negative	um and then towards the middle it was like what is going on 
1106	1106	negative	like i dont understand 
1107	1107	negative	like i i actually felt myself checking the time cuz i was like when is this movie going to end 
1108	1108	negative	i do not wanna see any more of this 
1109	1109	negative	and i tell i couldnt get out of that movie theatre fast enough 
1110	1110	postive	um in general um the little kids seemed to like it that were in there 
1111	1111	negative	but the adults were the adults that were actually attempting to watch it and the people who were my age as well were like what did i just see 
1112	1112	negative	i uh jesus i dont know it was sigh its sad though because i expected so much mo 
1113	1113	postive	i always like to read the book first 
1114	1114	negative	its a weird thing 
1115	1115	postive	because priscilla from the readable gave a such a good review 
1116	1116	postive	um i suggest that you guys go and watch this movie 
1117	1117	postive	it was so good 
1118	1118	postive	um its surpassed my expectations 
1119	1119	negative	um usually im not really a big huge scifi alien kind of fan 
1120	1120	postive	but um it was really really good 
1121	1121	postive	um i really wanna go read the book now 
1122	1122	negative	coz im so curious to see um how the storyline um got to that point 
1123	1123	negative	i heard that in the book it describes um the plan of the glory a lot better 
1124	1124	postive	um gives more details so i cant wait to get my hands on it now 
1125	1125	postive	um i cant wait until the next one comes out too 
1126	1126	postive	um it it turns out that james fray who um i realy like 
1127	1127	postive	um he wrote a good book 
1128	1128	postive	um and i cant wait for the next one to come out 
1129	1129	postive	im really excited 
1130	1130	postive	um as for alex xxx i am a new alex fan 
1131	1131	postive	he was unbelievable 
1132	1132	postive	so easy on the eyes 
1133	1133	postive	um i think hes my new favorite 
1134	1134	postive	yeah so i suggest that you guys all watch this movie 
1135	1135	postive	main draw for me for this movie was just the fact that its set in this like ridiculous world with all these bright beautiful colors and ridiculous action sequences 
1136	1136	negative	and i dont think thats a very good movie 
1137	1137	postive	but i do think its a very interesting one 
1138	1138	negative	i can tell you that tron legacy is not a good movie 
1139	1139	postive	but i was still ridiculously entertained by it 
1140	1140	postive	are these two things possible in the same sentence i really do think so 
1141	1141	negative	tron legacy is a movie where on most counts that i judge movies it kind of fails 
1142	1142	negative	the performances are nah 
1143	1143	negative	the script can be horrible 
1144	1144	postive	its its a bit of a mixed bag coz there were some very bright moments 
1145	1145	negative	um the direction is a bit its wobbly 
1146	1146	negative	basically a lot of elements that i could take a movie on its really wobbly 
1147	1147	postive	but what it lacks in those areas it most definately makes up for just like sheer visual spectacle 
1148	1148	postive	i mean this movie has the most gorgeous visuals out of any movies since probably avatar me if not prettier 
1149	1149	postive	so many moments in this movie that are just framed and lit so perfectly that so that you just go like kind of huh thats really really cool 
1150	1150	postive	and then take that world that have been set like a crap tunnel of really kinetic really well done action sequences in it and you have tron legacy 
1151	1151	negative	it it doesnt make much sense i know 
1152	1152	negative	and basically this makes no sense 
1153	1153	postive	but it was a good movie 
1154	1154	postive	id give it three stars 
1155	1155	negative	only because it was very predictable very predictable 
1156	1156	negative	but very predictable 
1157	1157	negative	that um i guess the only other problem i had with it was that um the jokes were really cheesy 
1158	1158	neutral	i dont like cheesy jokes but cheesy jokes are most times funny cuz theyre really bad 
1159	1159	postive	so if thats the case then you should see this movie if you really like cheesy jokes predictable movies but other than that it was a perfect family movie 
1160	1160	postive	i would definitely take 8 or younger kids to that movie its a definite family movie 
1161	1161	negative	beyond this age the problem i had with the movie theatre is there were kids crying the whole time and whispering xxx does baby crying get on your nerves ever if it does wouldnt recommend going to this movie cuz theres a bunch of kids or sneak into a really late showing cuz i dont think kids are going to be out that late but thats the only problem i had with it 
1162	1162	postive	other than that it was a good movie 
1163	1163	postive	it was cute you know the actors did a great job bringing the smurfs to life such as joe george lopez neil patrick harris katy perry and a fourth 
1164	1164	postive	it was a great movie and i loved it 
1165	1165	postive	but i had a few problems so i didnt love it i liked it 
1166	1166	postive	three stars for smurfs and stay surf everyone 
1167	1167	postive	now i am a huge huge fan of nicholas sparks 
1168	1168	postive	um the notebook is one of my favorite films 
1169	1169	postive	um i really enjoyed a walk to remember me and dear john 
1170	1170	postive	i really did enjoy as well wasnt too fond of the ending 
1171	1171	postive	so i went into this film having quite high expectations 
1172	1172	postive	i mean its a nicholas sparks book it must be good 
1173	1173	negative	but on the other hand i was really um wary of going 
1174	1174	negative	like what to expect from miley cyrus um i mean shes only done the hannah montana franchise playing that one character which i think like 99 of the percent of the time her characters like so overboard shes so exaggerated so i really didnt know how she was going to handle this film 
1175	1175	negative	straight away miley cyrus acting miley cyrus acting or lack of she had this same expression throughout the entire film 
1176	1176	negative	it was like this like pouty like grumpy look 
1177	1177	negative	and then maybe even when she was happy like she wouldnt frown her um frown her eyebrows but shed still be pouty but like yeah like that 
1178	1178	negative	which just uh it really annoyed me 
1179	1179	negative	like those tho those those moments in the film especially in the beginning where she would sit there stand there cross um with her arms crossed and just look out into the distance like just laughing with the same expression or shed look across the beach or shed look at her dad or shed look at her brother with the same expression and i was just like where you thinking i i dont understand what this characters doing 
1180	1180	negative	like okay shes staring whats she thinking how does she feel i had no idea like it was the same expression for shock or for sadness or what i presumed shed be sad but it sigh it really bugged me 
1181	1181	negative	but as an actor i really think especially an actor in the lead leading role you really should prepare for that role 
1182	1182	negative	i was like how can you go into a film into a leading role and have no idea who your character is 
1183	1183	negative	smacking so thats probably why she just the same in every single scene there was probably about two scenes that i actually thought yea she this is her acting this is good she can do this 
1184	1184	negative	but then those two moments just got ruined by the rest of an hour and a half of her being pouty 
1185	1185	negative	save your money wait til it comes out on rental 
1186	1186	negative	for me it was a waste of time 
1187	1187	postive	there were a few funny lines 
1188	1188	negative	but after an hour i just said enough i had to walk out 
1189	1189	postive	the movie theatre gave me credit to a future movie so that i appreciate it 
1190	1190	postive	uh if you like the kind of movie that ben stiller did a night at the museum then you probably would like something uh like this 
1191	1191	negative	uh if you didnt like that type of movie then i really dont think youre gonna like this at all 
1192	1192	negative	and youre better off saving your money uh and maybe renting it when it comes out on uh video so 
1193	1193	negative	but uh theres definitely far better movies that you can uh go see than um tongue clicking than zookeeper 
1194	1194	negative	oh my gosh bad movie 
1195	1195	negative	really bad movie 
1196	1196	negative	i wish i weren 
1197	1197	postive	because i truly love an action flick action comedy flick even better right 
1198	1198	negative	but basically seth rogan brought none of the charm that he normally does to his roles 
1199	1199	negative	in fact i have to say that this was one of those obnoxious main characters ive seen a long time 
1200	1200	negative	yeap a horrible protagonist 
1201	1201	negative	he um had all the charm of a narcissist xxx boy the whole film 
1202	1202	negative	and unlike other films for they kind of a narcissistic xxx boy but they bring something to the table you know 
1203	1203	postive	theres something that just kind of makes tham so sl slightly endearing even though theyre kind of the jack ass you know 
1204	1204	postive	youre like oh theyre still kind of cool 
1205	1205	negative	no no hes unfunny not funny at all 
1206	1206	negative	um hes just a jack ass 
1207	1207	postive	um kato kicks ass handsome guy 
1208	1208	negative	boring 
1209	1209	negative	hes boring 
1210	1210	negative	just like look away what he can do he can do lots of stuff 
1211	1211	negative	what wa what hes what w why you have no skills whatsoever 
1212	1212	negative	you cant even tell funny jokes 
1213	1213	negative	and than cameron diaz whos supposed to be plucky i guess but shes just kind of useless 
1214	1214	negative	hi im pretty i have a giant smile im supposed to know things walk of screen 
1215	1215	negative	um yeah the characters didnt care weather they lived or died 
1216	1216	negative	kato was the only one that was any good whatsoever 
1217	1217	negative	and he was still boring 
1218	1218	neutral	um yeah the special effects were ok 
1219	1219	negative	nothing thats worth going to theaters to see 
1220	1220	negative	and yeah i think the only character who actually showed their motivation behind anything they did was the villain 
1221	1221	negative	he was the only character that was slightly interesting 
1222	1222	postive	who seemed to have genuine affection for other human beings 
1223	1223	postive	and it was kind of interesting 
1224	1224	negative	i mean the only character that shows genuine care for other people be the villain 
1225	1225	negative	hmm yeah skip it 
1226	1226	negative	dont see it 
1227	1227	postive	xxx seeing red riding hood for a really long time 
1228	1228	postive	and um ill just say overall if i think it was good 
1229	1229	postive	but um i liked it 
1230	1230	negative	i thought it could be really bad um but it didnt look like it would be but it could been 
1231	1231	postive	um i like did i thought catherine hardwicke did a good job 
1232	1232	negative	and um i liked you know catherine hardwicke is like you know kind of ridiculous 
1233	1233	negative	and she was kind of wierd during twilight 
1234	1234	postive	but um i i like seeing um female directors because there arent that many compare to you know guy directors 
1235	1235	postive	so the more like women directors that i see you know i i i like seeing that 
1236	1236	postive	so um i thought she did great with this movie 
1237	1237	postive	um anyway i would say just you go and see it if you were thinking about seeing it but you weren sure if it would be worth seeing 
1238	1238	postive	um i say go see it coz i i enjoyed it now 
1239	1239	negative	um i hm i dont like well i dont know if i wanna say i dont like this but i wish that it would been different who the wolf actually turned out to be 
1240	1240	negative	um i just i would like me and louis were saying we were thinking the whole time like who could be who could be 
1241	1241	neutral	um we had like we have guessed everybody um this like this random character dude who what does he do 
1242	1242	negative	i dont know how to like tell you who he is coz youre gonna be like that doesnt narrow it down at all 
1243	1243	negative	its just like this this character whos kind of random 
1244	1244	negative	and he i dont i think he maybe he got mad when hah i dont know 
1245	1245	postive	um but yeah whatever um he we thought it would be him because they weren showing him a lot but they showed him enough to they kind of be like oh it was him in the end 
1246	1246	negative	um a i wish we wished that it would been um the guy 
1247	1247	negative	um we wished it would been peter because it would made sense throat cleaning that um peter 
1248	1248	postive	like we wanted to be that she knew um amanda character knew it was peter but was pretending that she didnt so that she got a reason to run away with him and they could be together 
1249	1249	postive	and it would make sense 
1250	1250	postive	and and we kind of wanted it to be like but except not that obvious but that would been good right like coz that it would give tham a reason coz they wanted to get married but they couldn because she was gonna marry the other guy 
1251	1251	negative	and another thing the other guy she was supposed to marry was a hundred times better looking than peter 
1252	1252	postive	was nicer than peter 
1253	1253	postive	i was saying if shes not gonna marry him i will 
1254	1254	negative	because i thought he was um peter was annoying 
1255	1255	negative	i didnt like peter 
1256	1256	postive	im a big fan of the first tron 
1257	1257	postive	um i thought this is the perfect time to have a tron sequel 
1258	1258	postive	because um in at the beginning of the 1980s people thought that computers can do every every anything 
1259	1259	postive	and everything and now technology actually does anything and everything 
1260	1260	postive	because it kinda controls our lives so it was the perfect time for a tron sequel 
1261	1261	negative	unfortunately um the writers and i were not exactly on the same wavelength 
1262	1262	postive	lip smacking but i will say that the first third of this movie is amazing 
1263	1263	postive	its the best summer movie ive seen all year 
1264	1264	postive	but you know the pacing is so good 
1265	1265	postive	it gets straight into the story 
1266	1266	postive	you have lots of uh references to the first movie 
1267	1267	postive	you have new characters that actually have a connection to the old ones 
1268	1268	postive	and once sam flynn enters the grid you know the soundtrack draws you in 
1269	1269	postive	the special effects look amazing 
1270	1270	negative	uh they dont waste a lot of time on exposition 
1271	1271	postive	because the minute the enters the grid he is put in the games 
1272	1272	postive	and let me tell you the games look great 
1273	1273	postive	all those action sequences in involving the games were great to watch 
1274	1274	postive	um the cho the choreography of the fights the special effects i was so happy to be back in the grid that i wasnt really thinking about the story or where the story was going 
1275	1275	negative	but then sam flynn meets his father and tron basically turns into a star wars prequel after that one 
1276	1276	negative	disconnection then that happens at that point 
1277	1277	negative	the writers just pull this out of their ass 
1278	1278	negative	and the whole movie becomes about these crazy i i isos 
1279	1279	negative	and its just like or why do we need these things 
1280	1280	negative	it doesnt make any sense 
1281	1281	postive	because when the old flynn finds these things whatever they are theyre so wise and naive kinda like navi now that i think about it 
1282	1282	neutral	clue which is the program that he created in the first movie kinda pulls a bunny in the boiler moment in the sense that he turns into a crazy jealous psycho stalker bitch 
1283	1283	negative	and clue has to be one of the most idiotic villains ever cause what is a what is clue 
1284	1284	neutral	for some kind of freaky teleportation 
1285	1285	negative	and its like youre a computer program okay if you want to take over the world using real people its the worst way you could possibly do that infiltrate some computer system somewhere and detonate some nukes or something 
1286	1286	postive	and it was actually pretty good 
1287	1287	negative	um i was expecting seth rogan to be a little bit more serious in this movie but he wasnt 
1288	1288	negative	he was the same old goofy seth rogan that we all know 
1289	1289	postive	um but it was still a good film 
1290	1290	postive	um i think that i mean i had fun with it 
1291	1291	postive	so to me thats a pretty good movie 
1292	1292	negative	and um because of that i was expecting seth rogan to maybe try to be a little bit more serious but he wasnt 
1293	1293	postive	but you know thats ok i guess 
1294	1294	postive	um i still had fun with it 
1295	1295	postive	um the car the black beauty that was amazing all the guns even the car over there that was really sweet 
1296	1296	postive	and all the action scenes were great 
1297	1297	postive	the special effects were great and the guy who played kato whose first name is j 
1298	1298	postive	um he was good 
1299	1299	postive	he played kato perfectly 
1300	1300	postive	and he did a great job 
1301	1301	postive	um the acting was was pretty good 
1302	1302	postive	and the action was good 
1303	1303	postive	um i would definately recommend you go see it in theaters 
1304	1304	postive	coz take a bunch of your friends because you you guys will have a good time 
1305	1305	neutral	youll have fun 
1306	1306	postive	and youll laugh 
1307	1307	postive	it is funny its a funny movie 
1308	1308	postive	lots of lots of laugh out loud moment i guess you could say 
1309	1309	postive	but um yeah go check it out 
1310	1310	postive	its one its one to check out in theaters i would say 
1311	1311	postive	um sniff but yeah so the green hornet it was ok 
1312	1312	negative	i expected a little bit more seriousness 
1313	1313	postive	but it was still good 
1314	1314	postive	it get it gets pretty serious 
1315	1315	postive	and um fun at the end 
1316	1316	postive	too pretty intense at the end 
1317	1317	negative	its bad 
1318	1318	negative	oh god this is bad 
1319	1319	negative	im not even gonna go to the lows to make a whole night video about this movie 
1320	1320	negative	so no now know this i am not a fan of the final destination series 
1321	1321	negative	i hate it 
1322	1322	neutral	i might have to watch the first two again or maybe just the first one to stabilize my thoughts on the series 
1323	1323	negative	but as far as im concerned this series is garbage 
1324	1324	negative	you can sense my excitement when i heard this was being released 
1325	1325	negative	now i wont even talk about acting coz its just so bad 
1326	1326	negative	its a joke really 
1327	1327	postive	now let just get into two things that will possibly attract you to this film the violence and the 3d 
1328	1328	negative	viewers please resist from these two 
1329	1329	negative	the violence here is pretty bad 
1330	1330	negative	there about two creative scenes in here um one being in intestinal journey through the rectum in a swimming pool drain and a tire decapitation that 
1331	1331	neutral	the tire decapitation might not sound all that unique 
1332	1332	postive	but the way its pulled off its like wow that was sick 
1333	1333	postive	i mean not the sick like oh my god that was awesome 
1334	1334	negative	no sick in the oh my god that was crazy that kind of sick 
1335	1335	negative	theres many different ways of saying sick nowadays 
1336	1336	negative	but um yeah wow agh say that in two shee two scenes death isnt even nearly unique is a bit harsh 
1337	1337	postive	the race stadium scene and the mall scenes in the beginning and the end where massive amounts of people die in the craziest ways are pretty good for late night buddy viewing you see you know what i mean by late night buddy viewings 
1338	1338	postive	this is his most engaging endeavour yet 
1339	1339	postive	and he what he does with hanna is he makes the movie on like anything weve seen before 
1340	1340	postive	he takes great actors or actresses in this case like saoirse ronan and cate blanchett 
1341	1341	neutral	and he puts them in very strange and unusual characters 
1342	1342	postive	um what really need about this movie is the chemical brothers did the soundtracks whats pulse pounding the entire way through 
1343	1343	postive	you never know whats gonna happen 
1344	1344	postive	theres all these colorful characters 
1345	1345	neutral	now it isnt a great fantastic tell everybody about that kind of movie 
1346	1346	postive	i gave it a b 
1347	1347	postive	but i think its one of those movies thats so unique 
1348	1348	postive	that you respect that joe wright tried to do something completely different here 
1349	1349	postive	its colorful 
1350	1350	postive	its in your face 
1351	1351	postive	its really non stop from beginning to end 
1352	1352	postive	and i think um what i took away from this was that really tried very hard to make something original 
1353	1353	postive	and something that i cant find anything else to compare it to 
1354	1354	postive	and i was unbelievably shocked how much i loved it 
1355	1355	postive	it was full of action 
1356	1356	postive	great dialogue 
1357	1357	postive	the characters were so great and well developed 
1358	1358	postive	its really just a heart warming story 
1359	1359	postive	its a great movie to see over and over again your whole family can see it 
1360	1360	negative	its not that violent 
1361	1361	neutral	xxx it is a bit violent and not enough so you can bring your 5 year old 
1362	1362	postive	i really realy felt for the dad in the expendables 
1363	1363	postive	because he was protecting over his family and after they went missing even though theyre a bend of outsiders and thay have all those powers 
1364	1364	postive	the dad was just really protective 
1365	1365	postive	and he made sure that hes whole family was safe 
1366	1366	postive	very heart warming 
1367	1367	postive	very touching 
1368	1368	postive	brad bird is a great writer and director 
1369	1369	postive	um i think that my favorite part of the entire movie was when you find out at the end that the little baby had powers 
1370	1370	postive	it was so cute 
1371	1371	postive	just the great great movie 
1372	1372	postive	i really recommend you all see the expendables 
1373	1373	postive	my boyfriend got really excited when i told him we were gonna go see the expandable 
1374	1374	negative	and than um when i went to blockbuster and i picked it up and i brought it back home he got really disappointed 
1375	1375	postive	i think its because it was such a moving film 
1376	1376	negative	and i dont think he knows how to handle his emotions in that department 
1377	1377	negative	so it was just a little awkward 
1378	1378	negative	so it was just a little awkward 
1379	1379	postive	but um weve overcome that 
1380	1380	neutral	you know a lot of people have been talking about the expendables even though it came out such a long time ago 
1381	1381	negative	theres been a lot of buzz about it lately and everyone you know a lot of controversy over it 
1382	1382	postive	everyone been saying its really intense 
1383	1383	postive	i can see that 
1384	1384	neutral	there are parts that are very intense 
1385	1385	postive	but for the most part it is a family friendly warm and fuzzy 
1386	1386	postive	so go see the expendables 
1387	1387	postive	i know you guys are gonna love it 
1388	1388	negative	this movie was horrible 
1389	1389	negative	nicholas cage should not do these kind of movies 
1390	1390	postive	hes always in these kinds of movies all this sorcerer witch voodoo kind of movies 
1391	1391	negative	and its getting really tiring 
1392	1392	negative	hes horrible at it 
1393	1393	negative	no one takes him seriously 
1394	1394	negative	w w w when hes onscreen i want to punch him in the face 
1395	1395	negative	hes very boring 
1396	1396	negative	he wa he was very annoying 
1397	1397	negative	he didnt know what he was talking about 
1398	1398	negative	and i was sitting in the theatre sleeping 
1399	1399	postive	he was very good in hellboy 
1400	1400	negative	but in this movie he wasnt good at all 
1401	1401	negative	i i i didnt really care for his character at all 
1402	1402	negative	hes very boring as well 
1403	1403	negative	whole movies very boring 
1404	1404	negative	it made no sense 
1405	1405	negative	i didnt really care about it at all 
1406	1406	negative	i had no idea why i even saw this movie 
1407	1407	postive	uh the trailer looked like it could be a little g good 
1408	1408	negative	but when i saw it was just totally boring 
1409	1409	negative	but it wasnt really made well 
1410	1410	negative	and this is the worst by far 
1411	1411	negative	it was very very very boring 
1412	1412	negative	made no sense 
1413	1413	negative	action sense were very dumb 
1414	1414	negative	i hated it 
1415	1415	negative	but the last half hour of the movie it felt like they had added like a cgi orgasm 
1416	1416	negative	you know they just tried uh with the cgi that they put t t t they they threw so much cgi at you 
1417	1417	negative	and it was awful 
1418	1418	negative	like it was like spewing cgi last half hour of the movie 
1419	1419	negative	like every single scene was cgi 
1420	1420	negative	it was terrible 
1421	1421	negative	i hated it 
1422	1422	negative	i was sitting there in the theatre laughing how bad the movie was at some points 
1423	1423	negative	uh huh how about the acting and the action was was just so dull 
1424	1424	negative	and boring 
1425	1425	negative	do not see this movie 
1426	1426	negative	season of the witch was horrible acting 
1427	1427	negative	dull 
1428	1428	negative	just dont see this movie 
1429	1429	negative	i dont know why i even saw it 
1430	1430	negative	so season of the witch is rated 3 out of 10 
1431	1431	negative	its one of those romantic comedies that we all dread 
1432	1432	postive	now the real star of something borrowed is ginnifer goodwin 
1433	1433	negative	annoyingly she kind of yells and screams through the whole movie 
1434	1434	negative	and if you can tolerate her the rest of the movie isnt any batter 
1435	1435	negative	um it kind of follows the path of my best friends wedding 1997 julia roberts movie except it takes thirty minutes longer to deviate from the scripts of my best friends wedding 
1436	1436	postive	there are some funny moments 
1437	1437	negative	but mostly its just kate hudson being very annoying 
1438	1438	negative	and i think its predictable up an to a point 
1439	1439	postive	i think with with these kind of movies we kind of predict 
1440	1440	neutral	and we second guess ourselves 
1441	1441	postive	so i will give it points for not being exactly like my best friends wedding even at the trailer sets it up that way 
1442	1442	postive	ginnifer goodwin is fun to watch 
1443	1443	negative	but i dont think shes leading material 
1444	1444	negative	and like i said kate hudson couldnt be more annoying here 
1445	1445	postive	if there is any in this movie its john krasinski 
1446	1446	neutral	who i dont usually like 
1447	1447	postive	but he has some of the funniest scenes in this movie 
1448	1448	negative	he seems to be the only realistic character here 
